doc_id	paragraph_id	en-po
111111122	25	Nieudana nominacja ma znaczenie, ponieważ sojusznicy będą mniej skłonni ufać Trumpowi, nie tylko w sprawie decyzji Sądu Najwyższego, ale w każdej inicjatywie. A skoro już o tym mowa, będą mniej skłonni mu zaufać, gdy zapewni, że specjalny doradca Robert Mueller nie ma już nic do ujawnienia. Reputacja zawodowa Trumpa jest już okropna, ale wszystko się liczy. Jak powiedział politolog Richard Neustadt, elity polityczne nieustannie oceniają i przewartościowują prezydenta. Trump rani się teraz i zrani się bardziej, jeśli Kavanaugh nie zostanie potwierdzony.
111111122	27	I tak, całkiem celowo nazywam to testem odcięcia jego wysięgnika. Nie jest niespodzianką, że ktoś, kto zatrudnia na podstawie tego, jak według niego powinien wyglądać ktoś, kto wykonuje tę pracę, co wydaje się być oparte na mglistej obsadzie z dawnego Hollywood, miałby mniej kobiet w swojej administracji niż którykolwiek z jego ostatnich poprzedników.
111111122	29	Argumentowałem, że wymagane jest zbyt wiele ujawnień, a Demokraci (i wszyscy wahający się Republikanie) mieli więcej niż wystarczająco informacji, aby podjąć decyzję. Nadal uważam, że to prawda. Ale pozostawiło Republikanów podatnych na twierdzenia o przejrzystości, które prawdopodobnie byłyby popularne - większość ludzi i cały korpus prasowy kocha przejrzystość - i podatnych na bomby w zapisie dokumentalnym, który nie został pierwotnie ujawniony. W każdym razie nie to jest przyczyną problemów, ale nadal jest to przykład podejmowania przez Trumpa niepotrzebnego ryzyka.
111111122	31	Niektórzy spekulowali, że Kavanaugh byłby szczególnie skłonny do orzekania na korzyść Trumpa, gdyby jakiekolwiek sprawy wynikające ze śledztwa Roberta Muellera trafiły do ​​​​sądu najwyższego. Być może. Jest wielu innych stronniczych, konserwatywnych sędziów i wielu konserwatywnych sędziów, którzy skłaniają się ku ekspansywnemu spojrzeniu na uprawnienia prezydenckie. A jeśli Kavanaugh naprawdę jest odstający w tej kwestii, to i tak nie będzie w większości w żadnej przyszłej decyzji. Więc nie, nie sądzę, aby istniał jakikolwiek dobry powód, by sądzić, że Kavanaugh byłby szczególnie pomocny dla Trumpa w porównaniu z innymi, których mógłby wybrać.
111111123	1	Oskarżenia o przemoc domową przeciwko Keithowi Ellisonowi nie mogą zostać potwierdzone, mówi prawnik Demsa
111111123	3	Adwokat zatrudniony przez Demokratów z Minnesoty twierdzi, że nie jest w stanie uzasadnić oskarżeń o przemoc domową wobec kongresmana Keitha Ellisona, ponieważ była dziewczyna prawodawcy odmówiła dostarczenia nagrania wideo z incydentu – ale ustalenia wciąż są przekazywane organom ścigania.
111111123	5	Associated Press poinformowało w poniedziałek, że otrzymało projekt raportu napisanego przez Susan Ellingstad, prawnika zatrudnionego przez Partię Demokratyczno-Farmersko-Laboratorską w Minnesocie w celu zbadania roszczenia przeciwko Ellisonowi.
111111123	8	"Raport z dochodzenia, który został opublikowany dzisiaj bez naszej wiedzy przez kogoś spoza naszej organizacji, nie był w stanie uzasadnić twierdzenia pani Monahan o fizycznym znęcaniu się” – powiedział w oświadczeniu przewodniczący DFL Ken Martin.
111111123 10 Martin powiedział, że planują przekazać zgłoszenie lokalnym organom ścigania.
111111123 12 „W celu zachowania obiektywizmu i uzyskania wszystkich faktów dotyczących tych zarzutów postanowiliśmy przekazać informacje z dochodzenia władzom lokalnym, aby umożliwić im zapoznanie się z treścią i ustalenie, czy dalsze dochodzenie jest uzasadnione” – powiedział Martin .
111111123 13 Demokratyczny kongresman, pełniący funkcję zastępcy przewodniczącego Komitetu Narodowego Demokratów, zaprzeczył zarzutom.
111111123 15 W oświadczeniu Ellison podziękował firmie Ellingstad za przeprowadzenie gruntownej, niezależnej i uczciwej oceny”."
111111123	17	Uważam, że kobiety, które się zgłaszają, muszą zostać wysłuchane, a ich zarzuty muszą zostać w pełni zbadane, powiedział Ellison. „Dlatego w pełni zastosowałem się do tego dochodzenia i zrobię to w przypadku wszelkich innych dochodzeń.… W tej chwili skupię się na kwestiach związanych z tymi ważnymi wyborami”.
111111123	19	Była dziewczyna Ellisona, Karen Monahan, zarzuciła w sierpniu, że Ellison ściągnął ją z łóżka za nogi, wykrzykując na nią przekleństwa w 2016 roku. dla prokuratora generalnego Minnesoty, którą wygrał Ellison.
111111123	21	Stanowa Partia Demokratyczna wszczęła dochodzenie w sprawie roszczenia, zatrudniając lokalnego prawnika powiązanego z państwową stroną w celu ustalenia, czy rzekomy incydent miał miejsce. Przewodniczący Partii Demokratycznej Ken Martin powiedział w zeszłym tygodniu, że spodziewa się szybkiego zakończenia śledztwa.
111111123	23	W szkicu raportu uzyskanym przez AP odnotowano zmieniające się powody odmowy Monahana dotyczące odmowy wyprodukowania materiału wideo, w tym to, że zaginął, znajdował się na dysku USB w pamięci i byłoby zbyt krępujące i traumatyczne, aby go udostępnić.
111111123	25	Oskarżenia Ellisona postawiły Demokratów w niewygodnej sytuacji, ponieważ wypowiadają się w sprawie roszczeń o niewłaściwe zachowanie seksualne przeciwko kandydatowi do Sądu Najwyższego Brettowi Kavanaughowi. Kavanaugh odrzuca oskarżenia.
111111123	27	Monahan skrytykowała Partię Demokratyczną za jej odpowiedź na jej zarzuty w porównaniu z traktowaniem przez nią Christine Blasey Ford. Ford oskarżył Kavanaugha o próbę narzucenia się na nią podczas imprezy w szkole średniej prawie cztery dekady temu. Wielu wybitnych Demokratów poparło zarzuty Forda.
111111123	29	„Nie, nie wierzą” – napisała Monahan na Twitterze w odpowiedzi na pytanie, czy partia wierzy w historie kobiet. „Byłem oczerniany, zastraszany, izolowany od mojej własnej partii. Dostarczyłem dokumentację medyczną z 2017 r., w której stwierdzam, że na dwóch różnych wizytach lekarskich powiedziałem im o nadużyciu i kto to zrobił. Mój terapeuta wydał zapisy stwierdzające, że zajmowałem się i leczyłem z nadużyć”.
111111123	31	Dodała: „Cztery osoby, w tym mój ówczesny przełożony, stwierdziły, że przyszłam do nich później i podzieliłam się dokładnie tą historią, którą udostępniłam publicznie. Podzieliłam się wieloma tekstami między mną a Keithem, w których omawiam z nim nadużycia i wiele więcej. Jak już powiedziałem, wiedziałem, że nikt mi nie uwierzy”.
111111123	32	Wielu innych demokratów i postępowców – którzy w dużej mierze milczeli po pojawieniu się oskarżeń przeciwko Ellisonowi – poparło Forda, w tym senator Vermont Bernie Sanders i Tom Perez, przewodniczący DNC, który wezwał do zbadania roszczeń i Kavanaugh.
111111123	34	Monahan powtórzyła, że ​​jej historia nie ma nic wspólnego z polityką. „Nie mam nic do udowodnienia nikomu, po prostu podzieliłem się swoją historią. Ludzie mogą w to wierzyć lub nie. Nie potrzebuję nikogo, kto potwierdzałby moje człowieczeństwo, potwierdziłam to” – napisała w innym tweecie.
111111123	36	„Fakt, że obie strony troszczą się tylko o to, czy zdobędzie punkty polityczne, jest hipokryzją” – dodała. „Czy uważasz, że osoba, która miała do czynienia z jakąkolwiek formą nadużyć ze strony polityków, myśli o polityce? Nie, my i nasze rodziny próbujemy się uleczyć”.
111111124	1	Agencje starają się przygotować akta rosyjskiego śledztwa do wydania po zamiataniu rozkazu Trumpa
111111124	3	Agencje wywiadowcze usilnie starały się wykonać we wtorek rozkaz prezydenta Trumpa dotyczący odtajnienia kluczowych dokumentów, które mogłyby rzucić światło na pochodzenie śledztwa w sprawie zmowy w Rosji, które krępowało administrację przez ponad 18 miesięcy.
111111124	5	Dokumenty, które Trump nakazał odtajnić, obejmują odnowiony nakaz ustawy o nadzorze wywiadu zagranicznego przeciwko byłemu doradcy kampanii Carter Page oraz wiadomości tekstowe od zhańbionych byłych funkcjonariuszy FBI Petera Strzoka i Lisy Page.
111111124	8	Prezydent w poniedziałek po południu nakazał ujawnienie dokumentów przez Biuro Dyrektora Wywiadu Narodowego (ODNI) i Departament Sprawiedliwości „[na] wniosek wielu komisji Kongresu i ze względu na przejrzystość”, zgodnie z do oświadczenia sekretarza prasowego Białego Domu, Sarah Sanders.
111111124	10	Nie jest od razu jasne, jak i kiedy dokumenty zostaną ujawnione, ale w poniedziałek wieczorem agencje wywiadowcze poinformowały, że już rozpoczęły prace nad przygotowaniem dokumentów.
111111124	12	„Kiedy prezydent wydaje taki rozkaz, rozpoczyna się proces przeglądu odtajnienia, który jest prowadzony przez różne agencje w ramach społeczności wywiadowczej, we współpracy z radcą prawnym Białego Domu, w celu zapewnienia bezpieczeństwa interesów bezpieczeństwa narodowego Ameryki”, Departament Sprawiedliwości — powiedział rzecznik w oświadczeniu dla Fox News. „Departament i Federalne Biuro Śledcze współpracują już z dyrektorem wywiadu narodowego, aby wykonać polecenie prezydenta”.
111111124	14	Rzeczniczka ODNI, Kellie Wade, powiedziała również, że agencja „szybko współpracuje z naszymi partnerami międzyagencyjnymi w celu przeprowadzenia przeglądu odtajnienia dokumentów wskazanych przez prezydenta do odtajnienia”.
111111124	16	Dokumenty obejmują wszystkie raporty FBI z wywiadów, znanych również jako 302, z urzędnikiem Departamentu Sprawiedliwości Brucem Ohrem oraz wszystkie raporty FBI z wywiadów przygotowanych w związku z wnioskami o inwigilację Carter Page, a także 21 stron jednego odnowionego nakazu.
111111124	17	Te 21 stron to tylko niewielka część z 412 stron wniosków FISA i nakazów związanych z Page, wydanych przez FBI na początku tego roku w mocno zredagowanym formacie. Wniosek z czerwca 2017 r. był ostatnim z czterech złożonych przez Departament Sprawiedliwości w celu poparcia nakazów sądowych FISA, pozwalających na monitorowanie strony przez prawie rok.
111111124	19	Prezydent nakazał również ujawnienie niezredagowanych wiadomości tekstowych od zwolnionego agenta specjalnego FBI Petera Strzoka, byłego doradcy FBI Lisy Page, byłego dyrektora FBI Jamesa Comeya i byłego zastępcy dyrektora FBI Andrew McCabe.
111111124	21	Prezydent od miesięcy krytykuje Strzoka i Page'a za stronniczość ujawnioną w ich wiadomościach tekstowych, a także Comeya i McCabe'a za kierowanie FBI. Comey został zwolniony z biura w maju 2017 roku; McCabe został zwolniony przez prokuratora generalnego Jeffa Sessionsa w marcu; Page opuścił biuro w maju; a Strzok został zwolniony w zeszłym miesiącu.
111111124	22	Źródło zaznajomione z terminem odtajnienia powiedziało Fox News, że spodziewają się, że wniosek o nakaz Cartera Page'a zostanie odtajniony jako pierwszy, a następnie raporty FBI z wywiadów agentów z Ohrem.
111111124	24	Źródło dodało, że Departament Sprawiedliwości pracuje nad „skompresowanym harmonogramem” i spodziewa się pierwszego wydania akt w ciągu kilku dni lub wcześniej. Oczekuje się, że wiadomości tekstowe potrwają dłużej ze względu na samą ich liczbę oraz fakt, że Trump nakazał ich wydanie bez redakcji.
111111124	26	Republikanie na Kapitolu, w tym przewodniczący Komisji Wywiadu Izby Reprezentantów Devin Nunes z Kalifornii, zachwalają dekret prezydenta, twierdząc, że obejmuje on „prawie wszystko, czego chciał… a wiadomości tekstowe są bonusem” – podało źródło Nunes.
111111124	28	Republikanie z Kongresu mają nadzieję, że akta ujawnią szczegóły dotyczące rozpoczęcia rosyjskiego śledztwa prowadzonego przez FBI, które przekształciło się w śledztwo specjalnego prokuratora Roberta Muellera w sprawie rosyjskiej ingerencji i potencjalnej zmowy ze współpracownikami kampanii Trumpa podczas wyborów prezydenckich w 2016 roku.
111111124	30	Ale Demokraci, w tym członek komitetu rankingowego, kongresman Adam Schiff, D-Calif., potępiają rozkaz odtajnienia jako „wyraźne nadużycie władzy”.
111111124	32	[Trump] postanowił interweniować w toczącym się dochodzeniu organów ścigania, nakazując selektywne ujawnienie materiałów, które jego zdaniem są pomocne dla jego zespołu obrony i myśli, że rozwiną fałszywą narrację, powiedział Schiff. „W odniesieniu do niektórych z tych materiałów, zostałem wcześniej poinformowany przez FBI i Departament Sprawiedliwości, że uznają ich ujawnienie za czerwoną linię, której nie wolno przekraczać, ponieważ mogą one zagrozić źródłom i metodom.
111111124	34	To najwyraźniej nie ma żadnego znaczenia dla prezydenta, który nie dba o kraj, a wszystko o swój wąski interes własny, dodał Schiff.
111111124	36	Rozkaz prezydenta jest podobny do jego lutowego posunięcia, kiedy utorował drogę kierowanej przez Republikanów Izbie Reprezentantów Komisji Wywiadu do opublikowania partyjnej notatki o nakazie inwigilacji Cartera Page'a. Demokraci kilka tygodni później opublikowali własną wersję notatki.
111111131	1	Północnokoreański hazard Trumpa kończy się „specjalną więzią” z Kimem
111111131	3	Prawie pięć godzin bezprecedensowych i surrealistycznych rozmów między prezydentem USA Donaldem Trumpem a Kim Dzong Unem z Korei Północnej zakończyło się we wtorek pełnymi deklaracjami nowej przyjaźni, ale tylko niejasnymi obietnicami rozbrojenia nuklearnego.
111111131	5	Dla Trumpa oznaczało to triumfalny wynik w jego niezwykłej grze z despotycznym przywódcą zbuntowanego królestwa. Niewiele było jednak szczegółów na temat nowych zobowiązań Kima, nawet gdy Trump ogłosił, że zakończy regularne ćwiczenia wojskowe, które USA prowadzą z Koreą Południową.
111111131	6	To, czy rozbrojenie nuklearne jest rzeczywiście ostatecznym rezultatem wtorkowego szczytu, nie będzie wiadomo przez lata, jeśli nie dekady. Ale dramatyczny akt wyciągnięcia ręki do jednego z długoletnich przeciwników Ameryki będzie na zawsze ilustrował kierowaną instynktem i łamiącą normy kadencję Trumpa.
111111131	7	Oboje chcemy coś zrobić. Oboje coś zrobimy. I rozwinęliśmy bardzo szczególną więź, powiedział Trump na zakończenie przełomowego szczytu. „Ludzie będą pod wielkim wrażeniem. Ludzie będą bardzo szczęśliwi”.
111111131	8	W dokumencie podpisanym przez niego i Kima stwierdzono, że przywódca Korei Północnej „potwierdził swoje zdecydowane i niezachwiane zaangażowanie w całkowitą denuklearyzację Półwyspu Koreańskiego”. W zamian Trump zgodził się „zapewnić gwarancje bezpieczeństwa” Korei Północnej.
111111131	9	Ale nie wspomniano o poprzednim celu USA, jakim była „całkowita, weryfikowalna i nieodwracalna denuklearyzacja”. A zobowiązania Kima nie wydawały się wykraczać poza to, co już obiecał zrobić w kwietniu, kiedy spotkał się z prezydentem Korei Południowej Moon Jae-inem wzdłuż granicy ich krajów.
