doc_id	paragraph_id	en-ge
111111122	21	Es ist auch so, dass je mehr negative Informationen herauskommen, desto mehr scheint es, dass Trump und seine Mitarbeiter im Weißen Haus ihre Arbeit bei der Überprüfung und Verwaltung von Kavanaugh nicht erledigt haben. Wenn die Nominierung direkt nach Christine Blasey Fords ersten Behauptungen über Kavanaugh zurückgezogen worden wäre, wäre die Öffentlichkeit möglicherweise zu dem Schluss gekommen, dass es nicht Trumps Schuld war, dass eine zuvor nicht geäußerte Anschuldigung ans Licht kam.
111111122	23	In der Zwischenzeit war Trumps Verhalten so unberechenbar wie eh und je. Zuerst sagte er, dass Brasey gehört werden müsse; dann griff er sie in einer Weise an, die alle Frauen beleidigte, die angegriffen wurden, ohne dies sofort der Polizei zu melden, und er beschuldigte auch den Senat, nicht abgestimmt zu haben, bevor sie sich meldete. Er lobt Kavanaugh manchmal, lässt aber auch wissen, dass er der Meinung war, dass der Kandidat in seinem Fox News-Interview schlecht abgeschnitten hatte. Das Weiße Haus forderte am Dienstag ein abschließendes Auf und Ab; Bis Mittwoch sagte er, dass die Nominierung sterben würde, wenn Kavanaugh am Donnerstag vor dem Justizausschuss nicht gut abschneiden würde. Die Summe all dessen war, wie in vielen anderen Episoden, dass Trump und sein Weißes Haus eine Bande sind, die nicht geradeaus schießen kann und dass er bestrebt ist, seinen Verbündeten die Schuld zu geben und auf hässliche Weise auf seine Feinde einzuschlagen, wenn etwas schief geht .
111111122	25	Eine verpatzte Nominierung ist wichtig, weil Verbündete Trump weniger wahrscheinlich vertrauen werden, nicht nur bei Entscheidungen des Obersten Gerichtshofs, sondern bei jeder Initiative. Und außerdem werden sie ihm wahrscheinlich weniger vertrauen, wenn er behauptet, dass es für Sonderermittler Robert Mueller nichts mehr zu enthüllen gibt. Trumps professioneller Ruf ist bereits schrecklich, aber alles zählt. Wie der Politikwissenschaftler Richard Neustadt sagte, bewerten die politischen Eliten den Präsidenten ständig und neu. Trump verletzt sich gerade selbst und wird sich noch mehr verletzt haben, wenn Kavanaugh nicht bestätigt wird.
111111122	27	Und ja, ich nenne es ganz bewusst den Cut-of-his-Jib-Test. Es ist keine Überraschung, dass jemand, der auf der Grundlage dessen einstellt, wie jemand, der diesen Job macht, seiner Meinung nach aussehen sollte, was anscheinend auf einem verschwommenen Hollywood-Casting aus alten Zeiten basiert, am Ende weniger Frauen in seiner Verwaltung hat als jeder seiner jüngsten Vorgänger.
111111122	29	Ich habe argumentiert, dass zu viel Offenlegung erforderlich ist und dass Demokraten (und alle schwankenden Republikaner) mehr als genug Informationen hatten, um sich zu entscheiden. Ich denke immer noch, dass das stimmt. Aber es machte die Republikaner anfällig für Behauptungen über Transparenz, die wahrscheinlich populär sein würden – die meisten Menschen und das gesamte Pressekorps lieben Transparenz – und anfällig für Bombenanschläge in den dokumentarischen Aufzeichnungen, die ursprünglich nicht veröffentlicht worden waren. Das ist zwar nicht der Grund für die Probleme, aber es ist dennoch ein Beispiel dafür, dass Trump unnötige Risiken eingeht.
111111122	31	Einige haben spekuliert, dass Kavanaugh besonders wahrscheinlich zu Trumps Gunsten entscheiden würde, wenn Fälle, die sich aus der Robert Mueller-Untersuchung ergeben, vor dem Obersten Gericht landen. Vielleicht. Es gibt viele andere parteiische, konservative Richter und viele konservative Richter, die zu einer expansiven Sichtweise der Befugnisse des Präsidenten neigen. Und wenn Kavanaugh in dieser Frage wirklich ein Ausreißer ist, dann wird er bei zukünftigen Entscheidungen sowieso nicht in der Mehrheit sein. Also, nein, ich glaube nicht, dass es einen guten Grund gibt zu glauben, dass Kavanaugh im Vergleich zu anderen, die er hätte auswählen können, besonders hilfreich für Trump wäre.
111111123	1	Vorwürfe wegen häuslicher Gewalt gegen Keith Ellison lassen sich nicht erhärten, sagt der Anwalt von Dems
111111123	3	Eine von Minnesota Democrats beauftragte Anwältin sagt, sie sei nicht in der Lage, die Anschuldigungen wegen häuslicher Gewalt gegen den Abgeordneten Keith Ellison zu belegen, weil die Ex-Freundin des Gesetzgebers sich geweigert habe, ein Video des Vorfalls bereitzustellen – aber die Ergebnisse werden immer noch an die Strafverfolgungsbehörden weitergeleitet.
111111123	5	Die Associated Press berichtete am Montag, dass sie einen Entwurf eines Berichts erhalten habe, der von Susan Ellingstad verfasst wurde, einer Anwältin, die von der Democratic-Farmer-Labour Party in Minnesota beauftragt wurde, die Klage gegen Ellison zu untersuchen.
111111123	8	"Der Untersuchungsbericht, der heute ohne unser Wissen von jemandem außerhalb unserer Organisation veröffentlicht wurde, konnte die von Frau Monahan erhobene Behauptung der körperlichen Misshandlung nicht belegen“, sagte der DFL-Vorsitzende Ken Martin in einer Erklärung.
111111123 10 Martin sagte, sie planten, den Bericht an die örtlichen Strafverfolgungsbehörden weiterzuleiten.
111111123 12 „Zum Zwecke der Objektivität und um alle Fakten zu diesen Anschuldigungen zu erhalten, haben wir beschlossen, die Informationen in der Untersuchung an die örtlichen Behörden weiterzuleiten, damit sie den Inhalt überprüfen und feststellen können, ob weitere Untersuchungen gerechtfertigt sind“, sagte Martin .
111111123 13 Der demokratische Kongressabgeordnete, der als stellvertretender Vorsitzender des Democratic National Committee fungiert, hat die Vorwürfe zurückgewiesen.
111111123 15 In einer Erklärung dankte Ellison Ellingstad für die Durchführung einer gründlichen, unabhängigen und fairen Überprüfung."""
111111123	17	Ich glaube, dass Frauen, die sich melden, gehört werden müssen und dass ihre Anschuldigungen vollständig untersucht werden müssen, sagte Ellison. „Deshalb habe ich diese Untersuchung vollständig eingehalten und werde dies auch bei allen anderen Untersuchungen tun. … Zu diesem Zeitpunkt werde ich mich auf die Themen dieser wichtigen Wahl konzentrieren.“
111111123	19	Ellisons Ex-Freundin Karen Monahan behauptete im August, Ellison habe sie 2016 an den Füßen von einem Bett gezerrt, während sie ihr Obszönitäten anschrie für den Generalstaatsanwalt von Minnesota, den Ellison gewann.
111111123	21	Die Demokratische Partei des Bundesstaates leitete eine Untersuchung der Behauptung ein und beauftrage einen örtlichen Anwalt mit Verbindungen zur Bundesstaatspartei, um festzustellen, ob der mutmaßliche Vorfall stattgefunden hat. Der Vorsitzende der Demokratischen Partei, Ken Martin, sagte letzte Woche, er rechne mit einem baldigen Abschluss der Ermittlungen.
111111123	23	Ein von der AP erhaltener Berichtsentwurf stellte Monahans wechselnde Begründung für die Weigerung fest, das Videomaterial zu produzieren, einschließlich, dass es verloren gegangen sei, sich auf einem USB-Laufwerk im Speicher befinde und zu peinlich und traumatisch sei, um es zu veröffentlichen.
111111123	25	Die Anschuldigungen von Ellison haben die Demokraten in eine unangenehme Lage gebracht, da sie sich zu Klagen wegen sexuellen Fehlverhaltens gegen den Kandidaten für den Obersten Gerichtshof, Brett Kavanaugh, äußern. Kavanaugh bestreitet die Vorwürfe.
111111123	27	Monahan kritisierte die Demokratische Partei für ihre Reaktion auf ihre Anschuldigungen im Vergleich zu ihrer Behandlung von Christine Blasey Ford. Ford hat Kavanaugh beschuldigt, vor fast vier Jahrzehnten versucht zu haben, sich ihr während einer Highschool-Party aufzuzwingen. Viele prominente Demokraten haben Fords Vorwürfe unterstützt.
111111123	29	„Nein, tun sie nicht“, twitterte Monahan auf die Frage, ob die Partei Frauengeschichten glaube. „Ich wurde beschimpft, bedroht, von meiner eigenen Partei isoliert. Ich habe Krankenakten aus dem Jahr 2017 vorgelegt, in denen es um zwei verschiedene Dr.-Besuche ging, ich habe ihnen von dem Missbrauch erzählt und wer es getan hat. Mein Therapeut hat Aufzeichnungen veröffentlicht, aus denen hervorgeht, dass ich mit dem Missbrauch umgegangen bin und mich davon geheilt habe.“
111111123	31	Sie fügte hinzu: „Vier Personen, darunter mein damaliger Vorgesetzter, gaben an, dass ich danach zu ihnen gekommen bin und genau die Geschichte erzählt habe, die ich öffentlich geteilt habe, ich habe mehrere Texte zwischen mir und Keith geteilt, in denen ich den Missbrauch mit ihm bespreche und vieles mehr. Wie ich bereits sagte, wusste ich, dass man mir nicht glauben würde.“
111111123	32	Viele andere Demokraten und Progressive – die weitgehend schwiegen, nachdem die Anschuldigungen gegen Ellison aufgetaucht waren – unterstützten Ford, darunter Senator Bernie Sanders aus Vermont und Tom Perez, Vorsitzender des DNC, der darauf drängte, die Behauptungen und Kavanaugh zu untersuchen.
111111123	34	Monahan wiederholte, dass ihre Geschichte nichts mit Politik zu tun habe. „Ich muss niemandem etwas beweisen, ich habe einfach meine Geschichte geteilt. Die Leute können es glauben oder nicht. Ich brauche niemanden, der meine Menschlichkeit bekräftigt, ich habe sie bekräftigt“, schrieb sie in einem weiteren Tweet.
111111123	36	„Die Tatsache, dass es beiden Parteien nur darum geht, ob es politische Punkte gibt, ist heuchlerisch“, fügte sie hinzu. „Glauben Sie, dass eine Person, die sich mit irgendeiner Form von Missbrauch durch Politiker befasst hat, über Politik nachdenkt? Nein, wir und unsere Familien versuchen zu heilen.“
111111124	1	Die Behörden bemühen sich, die Akten zu den russischen Ermittlungen für die Veröffentlichung vorzubereiten, nachdem sie die Anordnung von Trump durchgestrichen haben
111111124	3	Geheimdienste bemühten sich am Dienstag, einer weitreichenden Anordnung von Präsident Trump nachzukommen, Schlüsseldokumente freizugeben, die Aufschluss über die Ursprünge der Russland-Kollusionsuntersuchung geben könnten, die die Regierung seit mehr als 18 Monaten lahmlegt.
111111124	5	Die Dokumente, die Trump freigegeben hat, beinhalten einen erneuten Haftbefehl nach dem Foreign Intelligence Surveillance Act gegen den ehemaligen Wahlkampfhelfer Carter Page und Textnachrichten der in Ungnade gefallenen ehemaligen FBI-Beamten Peter Strzok und Lisa Page.
111111124	8	Der Präsident ordnete am Montagnachmittag an, dass die Dokumente vom Büro des Direktors des Nationalen Geheimdienstes (ODNI) und des Justizministeriums „auf Antrag einer Reihe von Ausschüssen des Kongresses und aus Gründen der Transparenz“ freigegeben werden zu einer Erklärung der Pressesprecherin des Weißen Hauses, Sarah Sanders.
111111124	10	Es ist nicht sofort klar, wie und wann die Dokumente veröffentlicht werden, aber am Montagabend sagten Geheimdienste, sie hätten bereits mit der Vorbereitung der Dokumente begonnen.
111111124	12	„Wenn der Präsident eine solche Anordnung erlässt, löst dies einen Freigabeprüfungsprozess aus, der von verschiedenen Behörden innerhalb der Geheimdienstgemeinschaft in Zusammenarbeit mit dem Anwalt des Weißen Hauses durchgeführt wird, um zu versuchen, die Sicherheit der nationalen Sicherheitsinteressen Amerikas zu gewährleisten“, so ein Justizministerium sagte ein Sprecher in einer Erklärung gegenüber Fox News. „Das Department und das Federal Bureau of Investigation arbeiten bereits mit dem Director of National Intelligence zusammen, um der Anordnung des Präsidenten nachzukommen.“
111111124	14	ODNI-Sprecherin Kellie Wade sagte auch, dass die Agentur „zügig mit unseren behördenübergreifenden Partnern zusammenarbeitet, um eine Überprüfung der Freigabe der Dokumente durchzuführen, die der Präsident für die Freigabe identifiziert hat“.
111111124	16	Die Dokumente beinhalten alle FBI-Berichte über Interviews, auch bekannt als 302er, mit dem Beamten des Justizministeriums, Bruce Ohr, und alle FBI-Berichte über Interviews, die im Zusammenhang mit Anträgen auf Überwachung von Carter Page erstellt wurden, sowie 21 Seiten eines erneuerten Haftbefehls.
111111124	17	Die 21 Seiten machen nur einen kleinen Teil der 412 Seiten von FISA-Anträgen und Haftbefehlen im Zusammenhang mit Page aus, die Anfang dieses Jahres vom FBI in einem stark redigierten Format veröffentlicht wurden. Der Antrag vom Juni 2017 war der letzte von vier Anträgen des Justizministeriums zur Unterstützung von FISA-Gerichtsbeschlüssen, die die Überwachung von Page für fast ein Jahr ermöglichen.
111111124	19	Der Präsident ordnete auch die Veröffentlichung nicht redigierter Textnachrichten des entlassenen FBI-Spezialagenten Peter Strzok, der ehemaligen FBI-Anwältin Lisa Page, des ehemaligen FBI-Direktors James Comey und des ehemaligen stellvertretenden FBI-Direktors Andrew McCabe an.
111111124	21	Der Präsident hat Strzok und Page monatelang wegen der in ihren Textnachrichten offenbarten Voreingenommenheit sowie Comey und McCabe wegen ihrer Führung des FBI verprügelt. Comey wurde im Mai 2017 aus dem Präsidium entlassen; McCabe wurde im März von Generalstaatsanwalt Jeff Sessions gefeuert; Page verließ das Präsidium im Mai; und Strzok wurde letzten Monat gefeuert.
111111124	22	Eine Quelle, die mit dem Zeitpunkt der Deklassifizierung vertraut ist, sagte gegenüber Fox News, sie erwarteten, dass zuerst der Antrag auf Haftbefehl von Carter Page deklassifiziert werde, gefolgt von den FBI-Berichten über Agenteninterviews mit Ohr.
111111124	24	Die Quelle fügte hinzu, dass das Justizministerium an einer „komprimierten Zeitleiste“ arbeite und die erste Veröffentlichung von Aufzeichnungen in Tagen oder früher erwarte. Es wird erwartet, dass die Textnachrichten aufgrund der schieren Anzahl und der Tatsache, dass Trump ihre Freilassung ohne Schwärzungen angeordnet hat, länger dauern.
111111124	26	Republikaner auf dem Capitol Hill, einschließlich des Vorsitzenden des Geheimdienstausschusses des Repräsentantenhauses, Devin Nunes, R-Calif., werben für die Anordnung des Präsidenten und sagen, dass sie „so ziemlich alles abdeckt, was er wollte … und die Textnachrichten sind ein Bonus“, sagte eine Quelle über Nunes.
111111124	28	Die Republikaner im Kongress hoffen, dass die Akten Details über den Beginn der vom FBI geleiteten Russland-Untersuchung enthüllen, die sich zu den Ermittlungen von Sonderermittler Robert Mueller über russische Einmischung und mögliche Absprachen mit Trump-Wahlkampfpartnern während der Präsidentschaftswahlen 2016 entwickelte.
111111124	30	Aber Demokraten, einschließlich des ranghöchsten Mitglieds des Komitees, Rep. Adam Schiff, D-Calif., sprengen die Deklassifizierungsanordnung als „eindeutigen Machtmissbrauch“.
111111124	32	[Trump] hat beschlossen, in eine anhängige Strafverfolgungsuntersuchung einzugreifen, indem er die selektive Freigabe von Materialien anordnet, von denen er glaubt, dass sie für sein Verteidigungsteam hilfreich sind und die einer falschen Erzählung Vorschub leisten, sagte Schiff. „In Bezug auf einige dieser Materialien wurde ich zuvor vom FBI und dem Justizministerium darüber informiert, dass sie ihre Veröffentlichung als rote Linie betrachten würden, die nicht überschritten werden darf, da sie Quellen und Methoden gefährden könnten.
