doc_id	paragraph_id	ru-en
24149	1	Abortion ban goes into effect in six US states
24149	3	After the decision of the US Supreme Court to remove guarantees of rights regarding abortion, the ban on this procedure came into force in six states. This was reported on Friday, June 24, by The New York Times.
24149	5	It is noted that in Kentucky, Louisiana, Missouri, South Dakota there are laws according to which abortion is prohibited even in case of pregnancy as a result of rape or incest.
24149	7	In Oklahoma, a pregnancy that occurs in such situations can be terminated. In other cases, the law stipulates that pregnancy is considered to have occurred from the moment of conception.
24149	9	It is clarified that in Texas a law banning abortion even after rape or incest will come into force within 30 days. Now, after a court decision, there is a temporary six-week ban on abortion.
24149	11	Bans or restrictions on abortion in Idaho, Arkansas, Wyoming, Mississippi, North Dakota, Tennessee and Utah are expected to go into effect within a month. At the same time, doctors who fear criminal prosecution for providing this service can stop working now.
24149	13	Meanwhile, in the states of Alabama, Arizona, Georgia, Ohio, West Virginia, Florida and South Carolina, bans or restrictions on abortion can be introduced in them within weeks to months.
24149	15	Earlier in the day, it was reported that the U.S. Supreme Court had overturned a 1973 ruling that the U.S. federal government guaranteed abortion rights. The repeal of said regulation means that the federal laws of the country no longer guarantee the relevant rights.
24149	17	As specified on the website of the court, the powers to regulate abortion have been returned to the states.
24149	19	At the same time, American leader Joe Biden said that the health and lives of women in the United States are under threat after the decision of the Supreme Court to overturn the ruling on the right to abortion, the country has been thrown back 150 years. Biden could declare a public health emergency, which could protect doctors from legal liability if they treat patients in states where they are not licensed.
