id,line,text,labels
727869189,13,"This is a lovely suggestion, and one that I’m not entirely unsympathetic to. However, the fact remains that Faggioli is suggesting the Church do much more than provide sacraments to the faithful. Just before invoking the German case, Faggioli characterized the country as one of the most secular in the world. But rather than lamenting what secularism has wrought on marital life in Germany, reasserting the Church’s position on marriage, and insisting that the faithful strive to live according to her laws, Faggioli argues that the Church ought to bend to the will of secular society.",Loaded_Language
727869189,16,"Unsurprisingly, this progressive interpretation of Catholic doctrine eventually reveals itself to be rank historicism. Throughout the debate, Faggioli drew out the argument that allowing the remarried to receive communion would not represent a radical change in doctrine but a return to the teachings of the Gospel.",Loaded_Language
727869189,17,"Eventually, Douthat drew his argument to its logical conclusion with this question: Were priests throughout history in fact misleading their divorced and remarried parishioners by telling them they could not receive communion? After a few seconds’ pause, Faggioli gave the only answer he could: “There are different responses to the same question in different times.”","Conversation_Killer,Doubt"
727869189,21,"It strikes me, however, that everybody — Catholic or not — has a dog in this fight, which is about more than communion and canon law. At its core, this debate is about truth and our ability to judge right from wrong. Could we possibly say, for instance, that it’s impossible to judge the presidency of Donald Trump relative to past presidents? Of course not — that would be preposterous, as I’m sure Faggioli would agree.","Doubt,Loaded_Language"
727869189,22,"To pass moral judgements on papacies, presidencies, or anything else, we must have recourse to truth, and to the institutions that have upheld this truth for centuries. Whether in the Church or in the academy, we must resist this dangerous historicist impulse. If we don’t, we will find ourselves, in the words of Pope Benedict, in “a dictatorship of relativism that does not recognize anything as definitive and whose ultimate goal consists solely of one’s own ego and desires.”",Appeal_to_Fear-Prejudice
728169864,1,Anti-Gay Imam Featured Yet Again at Florida Democrat Gala,Name_Calling-Labeling
728169864,3,"The Democratic Party promotes itself as an advocacy group for all matters concerning homosexuals and labels politicians, who take stances opposite theirs on politically charged issues such as same-sex marriage, as bigots. Yet, the party keeps on inviting an imam, who has a long record of hostility toward homosexuals, to participate at its annual functions. This blatant hypocrisy shows the political bankruptcy of their leadership’s claims to be pro-gay and anti-bigotry and reveals their intention to pander to those in the Muslim community who spew intolerance and would wish others harm.",Loaded_Language
728169864,6,"Shafayat Mohamed is the imam of the Darul Uloom Institute, located in Pembroke Pines, Florida. The mosque has been a haven for terror-related individuals and activity. “Dirty Bomber” Jose Padilla was a student of Shafayat Mohamed’s at Darul Uloom. Now-deceased al-Qaeda Global Operations Chief, Adnan el-Shukrijumah, was a prayer leader at Darul Uloom. And Darul Uloom Arabic teacher Imran Mandhai, along with mosque goers Hakki Aksoy and Shueyb Mossa Jokhan, hatched a plot at the mosque to blow up different South Florida structures, including area power stations, Jewish businesses, and a National Guard armory.",Name_Calling-Labeling
728169864,8,"One stop on Shafayat Mohamed’s Facebook page and one can view his profile photo of him holding a dark green book with gold border and letters on the cover. The book is “The Meaning of THE HOLY QUR’AN,” a version of the Quran that was banned by the Los Angeles public school system, in February 2002, for containing numerous anti-Semitic commentaries. In it, Jews are described as: “arrogant,” “jealous,” “selfish,” “spiteful,” “greedy,” “cursed,” “apes and swine,” and “under divine displeasure.”","Loaded_Language,Name_Calling-Labeling"
728169864,9,"This may seem an innocent mistake on the imam’s part, but his actions against the gay community and sinister views are anything but.",Doubt
728169864,10,"In February 2005, an article written by Shafayat Mohamed was published on the Darul Uloom website, entitled ‘Tsunami: Wrath of God.’ In it, he claims that gay sex caused the 2004 Indonesian tsunami and that most Jews and Christians, whom he refers to as “People of the Book,” are “perverted transgressors.”",Name_Calling-Labeling
728169864,13,"He began his speech by attacking President Barack Obama for supporting same-sex marriage. He asked the following, “Did you hear what President Obama said?… Do you know what a sad situation we are in this country?... Here you have the President of the United States of America saying that a man could marry a man?… Are we sleeping? Do you believe in the Quran? Are we gonna sit and have the Quran be ridiculed?” He then cited the Christian and Jewish Bible, barking loudly, “The Bible says that if a man sleeps with a man, he should be killed!”",Loaded_Language
728169864,16,"Shafayat Mohamed is not the only Muslim extremist that has participated in the Democratic Party’s TKJ Dinner. In October 2015, the dinner invocation was performed by Wilfredo Amr Ruiz, the legal adviser of the American Muslim Association of North America (AMANA), a group that actively promotes former KKK leader and white supremacist David Duke. Ruiz, as well, founded AMANA’s Connecticut and Puerto Rico chapters.",Name_Calling-Labeling
