doc_id	paragraph_id	po-ge
25102	17	"Sehr oft der Satz „Wir werden X oder Y bis 2030 erreichen“ Freibrief für Unternehmen, hier und jetzt nichts zu tun. ""Schließlich haben wir uns verpflichtet, die Emissionen bis 2030 zu reduzieren. Wenn Sie also etwas brauchen, fragen Sie uns 2031 und lassen Sie uns jetzt in Ruhe."""
25102	19	Unterdessen ist die Situation gerade jetzt, hier und jetzt, dramatisch.
25102	21	Greta Thunberg räumt ein, dass wir derzeit keine Technologien haben, auf die wir einfach umsteigen könnten, um die Wirtschaft nicht zu stören und gleichzeitig die Treibhausgasemissionen drastisch zu reduzieren.
25102	23	Aber das bedeutet nicht, dass wir an diesen Technologien arbeiten und in der Zwischenzeit nichts tun sollten. Wenn wir keine Technologie haben, ist es schwierig. Wir müssen unseren Lebensstil ändern, um die Emissionen jetzt so weit wie möglich zu reduzieren, und den Wissenschaftlern vielleicht noch ein paar Jahre Zeit geben, um Technologien zu entwickeln, die es uns ermöglichen, zu einer kohlenstofffreien Wirtschaft überzugehen. Jemand muss diese Kosten tragen. Wenn wir sie jetzt nehmen, werden sie um ein Vielfaches niedriger sein, als wenn wir in ein oder zwei Jahrzehnten damit beginnen würden.
25102	25	Wird es unbequem sein? Natürlich. Werden die Leute empört sein? Natürlich. Niemand möchte auf den gewohnten Komfort verzichten. Diese Bequemlichkeit kann jedoch nicht wichtiger sein als das Schicksal zukünftiger Generationen, die, anstatt das Leben zu genießen, mit den Auswirkungen unserer Egozentrik zu kämpfen haben werden. Sie werden keine Wahl haben, weil sie in einer Welt geboren werden, die durch unsere Unwissenheit völlig zerstört wird.
25102	27	Greta Thunberg weiß, wovon sie spricht
25102	29	Schauen Sie sich nur die Reaktionen nach der Rede von Greta Thunberg an. Dass der 18-Jährige die brutale Wahrheit sagt, gefällt der Mehrheitsgesellschaft nicht, was in den Kommentaren vielfach Luft macht. Das Problem ist jedoch, dass sie Recht hat, nicht die Mehrheit der Gesellschaft.
25102	31	Wenn ich mir aber die Rede von Greta Thunberg anhöre, sehe ich, dass sie sich in nur wenigen Jahren sehr entwickelt hat. Die Botschaft ist klarer, kein Hauch von Nervosität liegt mehr in der Stimme, sondern ein harter Ton der Verachtung für Heuchler in den Vorständen von Unternehmen und Politikern, die gemeinsam die Erdatmosphäre zerstören und weitere Absichtserklärungen zur Emissionsvermeidung abwerfen um das eine oder andere Jahr. Darüber hinaus wurden auch die Organisatoren der Veranstaltung selbst, die italienische Regierung, getroffen.
25102	33	Ich mache mir keine Illusionen darüber, ob die Worte von Greta Thunberg ins Bewusstsein der Machthaber dringen werden. Es wird wahrscheinlich nur mit weiteren Erklärungen enden. Dann gehen alle nach Hause, und die Unternehmen werden den CO2-Ausstoß weiter erhöhen.
25102	35	Das ändert jedoch nichts daran, dass wir von Jahr zu Jahr feststellen werden, wie ernst – im Kontext des Klimas – die Situation ist, in der wir uns befinden. Wenn wir Jahr für Jahr immer mehr Entschädigungen für Schäden zahlen, die durch Naturkatastrophen verursacht werden, die eine direkte Folge des Klimawandels sind, werden wir sicherlich anfangen zu handeln. Bleibt nur noch eine Frage: Ist es dann zu spät?
25103	1	"Wo ist Greta Thunberg geblieben? ""Wir werden nicht darauf warten, dass er etwas sagt"""
25103	3	Der Youth Climate Strike war auf dem Höhepunkt seiner Popularität und zog Millionen von Menschen zu Protesten an, als plötzlich die Pandemie ausbrach und ihn von den Straßen ins Internet brachte. Dann wurde Zoom zur neuen Meeting-Plattform.
25103	5	An den Online-Treffen nahmen Aktivisten aus Europa und den Vereinigten Staaten, aber auch aus Afrika, Asien und Südamerika teil. „Es war die erste Gelegenheit, endlich Menschen aus der Klimabewegung aus anderen Teilen der Welt zu treffen. Bei diesen Treffen konnten wir mit Aktivisten aus Uganda, den Philippinen und Indien sprechen – Menschen, denen nicht so viel zugehört wurde wie Menschen aus Europa. Dann begannen wir zu entdecken, dass es für Menschen aus den Ländern, in denen der Klimawandel bereits sehr stark ist, nicht um die Zukunft geht, sondern darum, das zu retten, was noch übrig ist. – sagt Dominika Lasota vom Youth Climate Strike in Polen.
25103	7	Mitzi Jonelle Tan, eine Aktivistin aus den Philippinen, sagte gegenüber Politico: „Wir kämpfen nicht nur für unsere Zukunft, wir kämpfen für unsere Gegenwart.“ Disha Ravi, eine Aktivistin aus Indien, fühlte, dass die Umweltbewegung „beschönigt“ wurde, und dank Zoom konnten sie und Mitzi ihre Kollegen auf ihre Ignoranz gegenüber ärmeren Ländern hinweisen.
25103	9	— Für uns ist die Klimakrise mit Ökologie, Umweltzerstörung verbunden, aber für meine Freundin aus Uganda ist die Klimakrise etwas viel Größeres – sie ist das Ergebnis der jahrzehntelangen Kolonialisierung ihres Landes durch europäische Länder, sie ist das Ergebnis davon Rassismus, der ihren Vorfahren kulturelles Kapital entzog und schließlich - es ist eine ständige Erfahrung der weiteren Plünderung der natürlichen Ressourcen Afrikas“, erklärt Dominika Lasota.
25103	11	„Ohne diese Online-Treffen, bei denen nationale Grenzen keine Barrieren darstellen, hätte die Jugendbewegung nicht alle Perspektiven gewonnen, die über Europa hinausgehen – darüber hinaus, ein weißer Mann in einem privilegierten, sicheren Land zu sein. Als Bewegung haben wir entdeckt, dass die Klimakrise tatsächlich eine der Auswirkungen umfassenderer sozialer Ungerechtigkeit ist – die Ausbeutung verschiedener Länder und Gemeinschaften durch „westliche“ Staaten und Konzerne – gibt die Aktivistin zu.
25103	13	Unterschiede in der Herangehensweise an den Klimawandel aufgrund sozioökonomischer und rassistischer Faktoren, die bei Zoom-Aktivisten auffielen, werden durch Untersuchungen der Yale University aus den Jahren 2019 und 2020 bestätigt. Sie zeigen, dass Hispanics und Afroamerikaner (69 bzw. 57, je nach Zahlen). ) Prozent) sorgen sich mehr um den Klimawandel als Weiße; in diesem Fall ist es jeder Zweite.
25103	15	Auf der Welle der Gespräche von Aktivisten über soziale Ungerechtigkeiten beschloss der Jugendklimastreik, seinen Forderungen eine weitere hinzuzufügen: Klimagerechtigkeit. Das neue Postulat ist neben der Forderung, dass die Länder Klimapolitik betreiben und die Wirtschaft umgestalten, um Treibhausgase zu reduzieren, derzeit die wichtigste Priorität des Streiks.
25103	17	– Es wird oft gesagt, dass uns alle eine Klimakatastrophe bevorsteht, aber die Klimakrise ist keine Krise, zu der wir alle gleichermaßen beigetragen haben. Afrika macht 4 Prozent aus. alle Treibhausgasemissionen in die Atmosphäre. Die überwiegende Mehrheit wurde von Westeuropa und den Vereinigten Staaten produziert. Wenn wir uns jedoch ansehen, wer davon am stärksten betroffen ist, haben wir das komplette Gegenteil – Nordamerika und Westeuropa sind am wenigsten vom Klimawandel betroffen, und Afrika hat seit Jahrzehnten damit zu tun – erklärt die Aktivistin aus Polen.
25103	19	Laut Daten des Berichts des Global Adaptation Center aus dem Jahr 2021 wird jeder dritte Einwohner Afrikas (bis 2030) aufgrund des Klimawandels von Armut betroffen sein.
25103	21	Das Postulat der Klimagerechtigkeit bedeutet, dass Länder und Unternehmen, die zum Klimawandel beigetragen haben, Verantwortung übernehmen und Maßnahmen ergreifen sollten, um die Zerstörung der Natur zu stoppen. „Erstens sollten Ölkonzerne alle Neuinvestitionen in fossile Brennstoffe einstellen. Neue Projekte zur Förderung von Gas, Öl oder Kohle verschlimmern diese Krise noch. Aktuell setzen wir uns als Youth Climate Strike gegen das französische Unternehmen Total Energies ein. Total baut seine bisher längste Pipeline in Uganda. Es ist 2022, verschiedene europäische Staats- und Regierungschefs unterstützen die Forderung, das Zeitalter der fossilen Brennstoffe zu beenden, aber trotzdem setzen die Kraftstoffunternehmen - mit Unterstützung der Politik - ihre Arbeit fort und, was noch schlimmer ist, sie suchen nach neuen Regionen, in denen sie weiter Schaden anrichten können natürlichen Umgebung - erklärt Lasota.
25103	23	Greta Thunberg singt: „Du kannst dir deine Klimakrise in den Arsch schieben“ [WIDEO]
25103	25	Der Aktivist betont, dass solche Investitionen das Klima negativ beeinflussen und soziale Ungerechtigkeiten weiter vertiefen. „Der Bau einer neuen Pipeline in Uganda wird einige Menschen ihrer Heimat berauben, einige werden neben dem Verursacher leben, während Menschen aus Europa nichts verlieren werden“, fügt er hinzu.
25103	27	"So fordert der Klimastreik auch, dass Länder, die bereits unter der Klimakrise leiden, von den Ländern, die sie ausbeuten, Geld erhalten, so etwas wie Klima-Wiedergutmachungen. „Und es soll kein Darlehen, keine Form von Kredit sein, denn das würde immer noch ein ungleiches Verhältnis zwischen den beiden schaffen, sondern eine Zahlung für den angerichteten Schaden – für die historischen Folgen dieses schrecklichen Systems, das Westeuropa und die Vereinigten Staaten haben gebaut"", sagt die Aktivistin."
25103	29	Die Organisation Africa No Filter (ANF), die gegen Stereotype und negative Narrative über Afrika kämpft, hat im April dieses Jahres eine Studie durchgeführt, in der sie Online-Medien, Twitter-Posts und Google-Suchanfragen von Oktober und September 2021 im Hinblick darauf analysierte, was geschrieben und gesprochen wird über Afrika. Die Analyse zeigte, dass, obwohl Afrika das Gesicht der globalen Klimakrise ist, die Stimmen der Afrikaner – Umweltaktivisten, Klimaanalytiker und Wissenschaftler – in der ökologischen Debatte fehlen. Nur europäische Rhetorik über die Klimakrise, einschließlich Greta Thunbergs, dringt in die internationalen Medien vor.
25103	31	Aktivisten aus Drittstaaten sprachen bei Treffen auf Zoom über das „Problem“ mit Greta. Sie beklagten sich darüber, dass ihre Stimme in Ökologiedebatten übersehen würde, wenn Privilegierte wie Greta sagen könnten, was sie wollten. Die schwedische Aktivistin hatte bereits vor einem Jahr während einer Jugendkonferenz in Italien vor der COP26 (UN-Klimakonferenz – Anm. d. Red.) zugegeben, dass sie „eine ausgewählte junge Person“ sei, fügte aber hinzu, dass „sie vorgaben, ihr zuzuhören“.
25103	33	— Greta Thunberg ist ein weißes Mädchen aus Schweden, einem der privilegiertesten Länder der Welt, das mit ihren Solo-Klimaprotesten Millionen junger Menschen dazu inspiriert hat, dasselbe zu tun. Aber obwohl sie Millionen berührte, wurde sie meiner Meinung nach von vielen als eine berühmte Person behandelt, mit der es sich zu zeigen lohnt. Vor allem Politiker taten alles, um sich mit Greta fotografieren zu lassen, nahmen ihre Äußerungen aber nicht ernst. Wenn das so wäre, würden wir nicht über den Bau einer Pipeline in Uganda sprechen, oder die Europäische Union würde nicht weiter Gas, Öl und Kohle aus Russland finanzieren, sagt Lasota.
25103	35	Dominika erklärt, dass Greta, nachdem sie mit Aktivisten aus der ganzen Welt und vor allem aus Afrika und Asien über Zoom gesprochen hatte, beschlossen hatte, sich nicht in den Medien zu engagieren. Sie machte innerhalb der Bewegung deutlich, dass sie nicht die ganze Aufmerksamkeit auf sich ziehen wollte. Sie entschied, dass unsere Kollegen aus Uganda oder den Philippinen besser über die Klimakrise sprechen könnten, weil sie es sind, die täglich damit zu tun haben – ihnen fehlt Trinkwasser, ihr Land ist erschöpft, sie leben mit Schwerindustrie , was uns Trost spendet - erklärt der polnische Aktivist.
25103	37	Nun ist es das Ziel des Jugendklimastreiks, dass möglichst viele Klimaaktivisten aus den am stärksten betroffenen Regionen der Welt die Möglichkeit haben, sich in den Medien zu äußern. „Wir möchten, dass den Menschen, die am stärksten von den Auswirkungen der fossilen Brennstoffindustrie betroffen sind, so oft wie möglich zugehört wird. Wir versuchen sicherzustellen, dass diese Leute sich mit Politikern treffen, mit Leuten, die für destruktive Investitionen in ihren Ländern verantwortlich sind - sagt Lasota.
25103	39	Unter den Beispielen, die zeigen, wie Greta zum Synonym für Klimastreiks geworden ist, erwähnte „Politico“ die Situation, als während einer der Konferenzen „Fridays For Future“ die Kamera die ganze Zeit auf die Schwedin gerichtet war, obwohl sie nicht die Rednerin war; Ein anderer Aktivist sprach, aber die Medien waren nicht interessiert. Die Botschaft der Presse war einfach: Es ist egal, was die Klimaaktivisten zu sagen haben, es zählt nur, ob Greta es sagt.
25103	41	Dominika Lasota gibt zu: Die Klimakrise gab es in den Medien nur, wenn Greta irgendwo rausging und etwas sagte oder wenn es Streiks gab. „Jetzt, wo Greta an der Seitenlinie steht, dass sie nicht das Gesicht der Klimagerechtigkeit sein will, stirbt unsere Medienbewegung“, sagte er.
25103	43	Trotzdem setzt Greta Thunberg ihre Politik des Zurückbleibens fort und nimmt dieses Jahr nicht am Weltwirtschaftsforum (WEF) in Davos teil. Stattdessen traten andere Vertreter des Jugendklimastreiks auf.
25103	45	„Obwohl Greta in den Hintergrund getreten ist, sind wir immer noch eine Bewegung von Menschen, die glauben, dass Veränderung möglich ist, mit oder ohne Greta. Wir möchten, dass unsere Bewegung nicht als Teil einer interessanten Geschichte über ein Mädchen aus Schweden behandelt wird, sondern dass unseretwegen Maßnahmen gegen die Klimakrise ergriffen werden. Wir wiederholen oft in Bewegung, dass eine andere Welt möglich ist. Denn es ist. Und jetzt schaffen wir es“, fasst Lasota zusammen.
25103	47	Wir verbrauchen den Planeten zu schnell. Gretas fünf Schritte: Wie man einen ökologischen Kredit zurückzahlt
25103	49	Die meisten medialen Erwähnungen von Greta stammen aus dem November 2021. Damals veröffentlichte Katarzyna Tubylewicz, Schriftstellerin und Übersetzerin schwedischer Literatur, in der Wochenzeitung „Polityka“ den Text „Schweden beginnen, ein Problem mit Greta Thunberg zu haben“.
25103	51	Darin verwies der Autor auf die kritischen Stimmen gegenüber Greta, der von Teilen der Gesellschaft in Schweden vorgeworfen wird, zu politikkritisch zu sein. Greta, die im Alter von 15 Jahren ihren Klimastreik begann, wandte sich an Politiker und richtete ihre ganze Aufmerksamkeit auf sie, um sie zu zwingen, im Namen des Klimas zu handeln. Dies führte zu Gretas Treffen mit den Führern vieler Länder; Sie traf den britischen Premierminister Boris Johnson, den ehemaligen US-Präsidenten Donald Trump und den französischen Präsidenten Emmanuel Macron.
25103	53	Millionen von Menschen schlossen sich ihren Versuchen an, Politiker zum Wandel aufzurufen, weil sie darin Hoffnung auf Veränderung sahen. Wenn nun Greta argumentiert, dass die Politik nichts ändern werde, haben einige dieser Leute den Eindruck, dass die bisherigen Aktionen umsonst waren, da ihre Initiatorin selbst die Hoffnung verloren hat.
25103	55	Sie hat viel Einfluss und es gibt Publizisten – nicht nur in Schweden – die glauben, dass sie eine reife, kompromiss- und politikfähige Führungspersönlichkeit werden sollte – sagte Tubylewicz während einer Sendung im Radio Tok Fm im November 2021. Der Autor erinnerte daran Thunberg hatte nie politische Ambitionen, und alles, was sie mit Politik zu tun hatte, war der Versuch, mit Politikern über das Klima zu sprechen.
